case_num,num_var,num_clause,k_sat,trial,bt_dec,bt_state,bt_time,cdcl_dec,cdcl_state,cdcl_time,dpll_dec,dpll_state,dpll_time,scho_dec,scho_state,scho_time
16329,16,31,4,9,13,SAT,10943,13,SAT,112211,6,SAT,163702,19,SAT,20193
16330,16,31,4,10,17,SAT,18742,16,SAT,125622,6,SAT,128348,16,SAT,11509
16331,16,31,4,11,18,SAT,15206,14,SAT,117718,7,SAT,136051,17,SAT,15930
16332,16,31,4,12,17,SAT,15631,16,SAT,116546,4,SAT,193341,18,SAT,18012
16333,16,31,4,13,16,SAT,15369,16,SAT,119033,8,SAT,114319,17,SAT,12905
16334,16,31,4,14,12,SAT,11924,12,SAT,102188,6,SAT,151316,18,SAT,18850
16335,16,31,4,15,310,SAT,208596,14,SAT,104883,8,SAT,134369,16,SAT,10435
16336,16,31,4,16,23,SAT,19209,11,SAT,94896,8,SAT,163820,19,SAT,25679
16337,16,31,4,17,26,SAT,25501,15,SAT,125209,5,SAT,179263,16,SAT,11037
16338,16,31,4,18,745,SAT,478793,15,SAT,124708,8,SAT,149642,20,SAT,24311
16339,16,31,4,19,38,SAT,32589,16,SAT,138476,8,SAT,154744,19,SAT,21858
16340,16,31,4,20,14,SAT,13696,14,SAT,112016,10,SAT,136373,19,SAT,29751
16341,16,31,4,21,14,SAT,14752,14,SAT,111907,8,SAT,146094,17,SAT,16311
16342,16,31,4,22,16,SAT,15114,12,SAT,96855,6,SAT,144181,17,SAT,15122
16343,16,31,4,23,170,SAT,105002,14,SAT,120193,6,SAT,155946,17,SAT,17263
16344,16,31,4,24,199,SAT,132594,16,SAT,137042,8,SAT,153166,18,SAT,14876
16345,16,31,4,25,13,SAT,12494,13,SAT,111604,7,SAT,137506,17,SAT,18394
16346,16,31,4,26,26,SAT,23407,16,SAT,130652,11,SAT,108871,18,SAT,19468
16347,16,31,4,27,24,SAT,21584,15,SAT,106217,7,SAT,155921,18,SAT,18580
16348,16,31,4,28,386,SAT,229147,17,SAT,137420,9,SAT,150112,19,SAT,19973
16349,16,31,4,29,24,SAT,21485,16,SAT,139359,8,SAT,133866,19,SAT,19402
16350,16,31,4,30,18,SAT,16198,13,SAT,116039,5,SAT,109502,17,SAT,16832
16351,16,31,4,31,50,SAT,48802,14,SAT,134034,8,SAT,113438,18,SAT,19240
16352,16,32,4,0,177,SAT,100341,13,SAT,112379,7,SAT,190407,16,SAT,12395
16353,16,32,4,1,80,SAT,55288,12,SAT,100472,8,SAT,142700,17,SAT,13821
16354,16,32,4,2,20,SAT,21498,13,SAT,110361,10,SAT,117749,18,SAT,16607
16355,16,32,4,3,14,SAT,11532,14,SAT,115904,10,SAT,93945,17,SAT,13780
16356,16,32,4,4,14,SAT,12077,12,SAT,96773,11,SAT,94262,18,SAT,20655
16357,16,32,4,5,20,SAT,19567,16,SAT,124140,6,SAT,158872,17,SAT,16074
16358,16,32,4,6,19,SAT,20331,15,SAT,123942,5,SAT,140608,27,SAT,39673
16359,16,32,4,7,55,SAT,41767,18,SAT,133430,8,SAT,128633,16,SAT,11536
16360,16,32,4,8,16,SAT,13074,15,SAT,116962,8,SAT,172536,16,SAT,11730
16361,16,32,4,9,95,SAT,94777,13,SAT,120692,7,SAT,147611,17,SAT,17930
16362,16,32,4,10,14,SAT,14883,14,SAT,129378,5,SAT,190560,22,SAT,34560
16363,16,32,4,11,16,SAT,14419,16,SAT,125067,7,SAT,183146,18,SAT,15682
16364,16,32,4,12,15,SAT,17402,14,SAT,126617,6,SAT,156953,18,SAT,20425
16365,16,32,4,13,285,SAT,188159,14,SAT,114892,7,SAT,162439,16,SAT,11592
16366,16,32,4,14,38,SAT,28673,14,SAT,113887,6,SAT,181630,17,SAT,14678
16367,16,32,4,15,1078,SAT,725826,14,SAT,116735,7,SAT,155334,18,SAT,15337
16368,16,32,4,16,41,SAT,35992,13,SAT,115396,7,SAT,168017,18,SAT,20258
16369,16,32,4,17,51,SAT,54359,18,SAT,140427,9,SAT,136916,21,SAT,32027
16370,16,32,4,18,14,SAT,12149,14,SAT,102264,8,SAT,132476,17,SAT,18090
16371,16,32,4,19,1122,SAT,649299,31,SAT,232176,9,SAT,126274,19,SAT,20393
16372,16,32,4,20,60,SAT,49711,13,SAT,102083,5,SAT,144145,17,SAT,17379
16373,16,32,4,21,234,SAT,154208,22,SAT,155032,6,SAT,169682,16,SAT,11580
16374,16,32,4,22,37,SAT,36795,14,SAT,120424,7,SAT,150945,16,SAT,11660
16375,16,32,4,23,128,SAT,64697,16,SAT,146954,7,SAT,146276,17,SAT,13989
16376,16,32,4,24,17,SAT,20927,14,SAT,131886,6,SAT,147445,24,SAT,34990
16377,16,32,4,25,25,SAT,25914,15,SAT,124139,8,SAT,131603,17,SAT,12746
16378,16,32,4,26,17,SAT,14703,15,SAT,130922,7,SAT,147108,18,SAT,19083
16379,16,32,4,27,17,SAT,16146,15,SAT,115118,8,SAT,178810,22,SAT,29330
16380,16,32,4,28,91,SAT,108184,15,SAT,135574,7,SAT,169974,17,SAT,14536
16381,16,32,4,29,35,SAT,34793,15,SAT,137180,6,SAT,158783,16,SAT,11976
16382,16,32,4,30,16,SAT,12888,14,SAT,118872,4,SAT,161647,25,SAT,33074
16383,16,32,4,31,43,SAT,42985,14,SAT,127606,6,SAT,160282,18,SAT,18098
16384,17,1,4,0,15,SAT,9876,9,SAT,39218,4,SAT,3361,17,SAT,9093
16385,17,1,4,1,13,SAT,6580,13,SAT,25151,4,SAT,2510,17,SAT,8997
16386,17,1,4,2,7,SAT,2678,7,SAT,16500,4,SAT,2248,17,SAT,6944
16387,17,1,4,3,13,SAT,6350,13,SAT,24068,4,SAT,2157,18,SAT,9724
16388,17,1,4,4,2,SAT,691,2,SAT,12466,2,SAT,2133,17,SAT,7171
16389,17,1,4,5,2,SAT,565,2,SAT,11546,4,SAT,2423,17,SAT,7682
16390,17,1,4,6,10,SAT,3894,10,SAT,16054,4,SAT,2085,17,SAT,7154
16391,17,1,4,7,3,SAT,986,3,SAT,16667,4,SAT,2190,18,SAT,7972
16392,17,1,4,8,3,SAT,760,3,SAT,11276,4,SAT,1850,17,SAT,6664
16393,17,1,4,9,3,SAT,641,3,SAT,11017,4,SAT,1795,17,SAT,6975
16394,17,1,4,10,2,SAT,429,2,SAT,10944,4,SAT,1750,17,SAT,6795
16395,17,1,4,11,2,SAT,393,2,SAT,10546,4,SAT,1759,17,SAT,6911
16396,17,1,4,12,13,SAT,6134,10,SAT,17795,4,SAT,1779,17,SAT,6415
16397,17,1,4,13,5,SAT,1479,5,SAT,12972,4,SAT,1920,18,SAT,7585
16398,17,1,4,14,9,SAT,3181,9,SAT,15551,4,SAT,1843,17,SAT,7577
16399,17,1,4,15,3,SAT,678,3,SAT,11359,4,SAT,1710,17,SAT,6739
16400,17,1,4,16,2,SAT,510,2,SAT,11219,4,SAT,2038,17,SAT,5911
16401,17,1,4,17,5,SAT,1460,5,SAT,12913,4,SAT,2053,17,SAT,5972
16402,17,1,4,18,12,SAT,4688,12,SAT,19594,4,SAT,1781,17,SAT,6560
16403,17,1,4,19,7,SAT,2108,7,SAT,14052,4,SAT,1762,17,SAT,6534
16404,17,1,4,20,7,SAT,2148,7,SAT,14355,4,SAT,1992,17,SAT,6501
16405,17,1,4,21,2,SAT,396,2,SAT,11220,4,SAT,1743,17,SAT,6330
16406,17,1,4,22,8,SAT,2315,8,SAT,14232,4,SAT,1718,17,SAT,6960
16407,17,1,4,23,1,SAT,301,1,SAT,10873,2,SAT,2027,17,SAT,6981
16408,17,1,4,24,8,SAT,2685,8,SAT,16068,4,SAT,1957,17,SAT,6422
16409,17,1,4,25,3,SAT,794,3,SAT,11562,2,SAT,2041,17,SAT,6625
16410,17,1,4,26,11,SAT,4674,11,SAT,18134,4,SAT,1890,17,SAT,6825
16411,17,1,4,27,6,SAT,1596,6,SAT,13671,4,SAT,1936,17,SAT,6798
16412,17,1,4,28,2,SAT,502,2,SAT,11240,2,SAT,1978,17,SAT,6047
16413,17,1,4,29,4,SAT,927,4,SAT,11568,4,SAT,1729,17,SAT,6110
16414,17,1,4,30,4,SAT,773,4,SAT,11012,2,SAT,1775,17,SAT,6378
16415,17,1,4,31,18,SAT,10735,15,SAT,24817,4,SAT,2034,17,SAT,6151
16416,17,2,4,0,4,SAT,1147,4,SAT,13709,5,SAT,4120,18,SAT,8104
16417,17,2,4,1,12,SAT,5178,12,SAT,21074,7,SAT,4618,18,SAT,8046
16418,17,2,4,2,4,SAT,1234,4,SAT,13862,5,SAT,4279,17,SAT,6549
16419,17,2,4,3,8,SAT,6557,8,SAT,17179,8,SAT,4375,18,SAT,8750
16420,17,2,4,4,12,SAT,5439,12,SAT,25992,8,SAT,4901,17,SAT,6557
16421,17,2,4,5,7,SAT,2228,7,SAT,16181,7,SAT,4236,17,SAT,7008
16422,17,2,4,6,4,SAT,1150,4,SAT,13405,6,SAT,4100,17,SAT,7115
16423,17,2,4,7,16,SAT,9132,15,SAT,27329,6,SAT,4492,17,SAT,7678
16424,17,2,4,8,13,SAT,5920,13,SAT,24022,6,SAT,4034,17,SAT,6783
16425,17,2,4,9,7,SAT,2075,7,SAT,16524,5,SAT,4069,17,SAT,7152
16426,17,2,4,10,5,SAT,1689,5,SAT,15627,7,SAT,4060,17,SAT,7422
16427,17,2,4,11,5,SAT,1686,5,SAT,15221,4,SAT,4113,17,SAT,6363
16428,17,2,4,12,3,SAT,904,3,SAT,12813,6,SAT,4187,17,SAT,6656
16429,17,2,4,13,5,SAT,1327,5,SAT,13989,6,SAT,4127,17,SAT,6716
16430,17,2,4,14,15,SAT,7499,15,SAT,25428,8,SAT,4477,17,SAT,6611
16431,17,2,4,15,16,SAT,8151,10,SAT,19836,6,SAT,3887,17,SAT,6890
16432,17,2,4,16,7,SAT,2502,7,SAT,17922,5,SAT,3922,17,SAT,6533
16433,17,2,4,17,4,SAT,1046,4,SAT,13835,6,SAT,4109,17,SAT,6660
16434,17,2,4,18,9,SAT,3885,9,SAT,20111,5,SAT,3785,17,SAT,6953
16435,17,2,4,19,9,SAT,2873,9,SAT,16072,7,SAT,3990,17,SAT,6697
16436,17,2,4,20,2,SAT,515,2,SAT,12090,6,SAT,3952,17,SAT,7047
16437,17,2,4,21,13,SAT,5809,13,SAT,25681,5,SAT,4044,17,SAT,6858
16438,17,2,4,22,9,SAT,3274,9,SAT,19105,6,SAT,4117,17,SAT,6744
16439,17,2,4,23,6,SAT,1920,6,SAT,15533,7,SAT,4124,17,SAT,6063
16440,17,2,4,24,15,SAT,7255,15,SAT,26771,6,SAT,4118,17,SAT,10096
16441,17,2,4,25,7,SAT,2134,7,SAT,17012,5,SAT,4163,17,SAT,5861
16442,17,2,4,26,17,SAT,8870,17,SAT,31183,6,SAT,4008,17,SAT,6386
16443,17,2,4,27,2,SAT,456,2,SAT,12327,7,SAT,4132,17,SAT,7347
16444,17,2,4,28,10,SAT,3875,10,SAT,21427,8,SAT,4136,17,SAT,7192
16445,17,2,4,29,15,SAT,6914,13,SAT,26309,4,SAT,3530,17,SAT,6444
16446,17,2,4,30,8,SAT,2722,8,SAT,16719,6,SAT,4146,17,SAT,7323
16447,17,2,4,31,4,SAT,1227,4,SAT,14753,5,SAT,3894,17,SAT,7705
16448,17,3,4,0,15,SAT,6839,13,SAT,26815,9,SAT,6473,17,SAT,7148
16449,17,3,4,1,7,SAT,2557,7,SAT,20206,9,SAT,5999,17,SAT,6626
16450,17,3,4,2,9,SAT,3494,9,SAT,22870,9,SAT,6087,17,SAT,7781
16451,17,3,4,3,8,SAT,2787,8,SAT,17944,9,SAT,5903,17,SAT,6955
16452,17,3,4,4,16,SAT,9096,16,SAT,37432,10,SAT,6536,17,SAT,7805
16453,17,3,4,5,9,SAT,3137,9,SAT,20129,10,SAT,6158,18,SAT,8998
16454,17,3,4,6,12,SAT,5694,12,SAT,29656,9,SAT,5710,17,SAT,7443
16455,17,3,4,7,7,SAT,2234,7,SAT,17221,7,SAT,5548,17,SAT,7767
16456,17,3,4,8,16,SAT,8412,16,SAT,33643,8,SAT,6204,18,SAT,9347
16457,17,3,4,9,3,SAT,1029,3,SAT,14311,8,SAT,5483,17,SAT,7885
16458,17,3,4,10,15,SAT,7945,12,SAT,25100,7,SAT,5766,17,SAT,7220
16459,17,3,4,11,13,SAT,5935,10,SAT,27985,8,SAT,6195,17,SAT,7984
16460,17,3,4,12,6,SAT,2082,6,SAT,16274,8,SAT,5885,17,SAT,6909
16461,17,3,4,13,11,SAT,5038,11,SAT,24774,6,SAT,6033,18,SAT,9011
16462,17,3,4,14,7,SAT,2823,7,SAT,19755,7,SAT,5485,17,SAT,7463
16463,17,3,4,15,16,SAT,8737,16,SAT,33449,11,SAT,6030,18,SAT,9404
16464,17,3,4,16,7,SAT,2621,7,SAT,18391,8,SAT,5642,18,SAT,8514
16465,17,3,4,17,10,SAT,4273,10,SAT,21448,8,SAT,5982,17,SAT,8148
16466,17,3,4,18,14,SAT,6501,14,SAT,29051,6,SAT,5594,17,SAT,7344
16467,17,3,4,19,9,SAT,3528,9,SAT,22505,6,SAT,6347,17,SAT,8126
16468,17,3,4,20,7,SAT,2604,7,SAT,16979,9,SAT,5596,17,SAT,7792
16469,17,3,4,21,5,SAT,1560,5,SAT,14961,4,SAT,5274,18,SAT,8805
16470,17,3,4,22,8,SAT,2919,8,SAT,18405,9,SAT,5836,17,SAT,7257
16471,17,3,4,23,14,SAT,6981,13,SAT,27340,7,SAT,5620,17,SAT,7665
16472,17,3,4,24,6,SAT,1762,6,SAT,16355,6,SAT,5044,17,SAT,7046
16473,17,3,4,25,9,SAT,3534,9,SAT,19445,4,SAT,5924,17,SAT,7127
16474,17,3,4,26,15,SAT,7839,15,SAT,32365,9,SAT,5466,17,SAT,8071
16475,17,3,4,27,18,SAT,10445,14,SAT,31127,8,SAT,5613,17,SAT,7843
16476,17,3,4,28,17,SAT,9145,16,SAT,29505,7,SAT,5596,17,SAT,7749
16477,17,3,4,29,14,SAT,6525,14,SAT,29570,8,SAT,5840,17,SAT,7679
16478,17,3,4,30,11,SAT,4327,11,SAT,23352,8,SAT,5850,17,SAT,7372
16479,17,3,4,31,9,SAT,3600,9,SAT,21720,9,SAT,6409,17,SAT,7352
16480,17,4,4,0,8,SAT,3138,8,SAT,22966,4,SAT,6732,18,SAT,8968
16481,17,4,4,1,6,SAT,1884,6,SAT,17960,7,SAT,7460,18,SAT,9684
16482,17,4,4,2,11,SAT,4615,11,SAT,24524,6,SAT,7218,17,SAT,7357
16483,17,4,4,3,8,SAT,2846,8,SAT,20475,10,SAT,7912,17,SAT,7616
16484,17,4,4,4,17,SAT,9862,15,SAT,39142,9,SAT,7409,18,SAT,10213
16485,17,4,4,5,9,SAT,3397,9,SAT,21874,7,SAT,6977,18,SAT,8470
16486,17,4,4,6,76,SAT,35375,11,SAT,31978,7,SAT,8115,17,SAT,8689
16487,17,4,4,7,13,SAT,6430,13,SAT,30362,11,SAT,7365,19,SAT,11261
16488,17,4,4,8,5,SAT,1981,5,SAT,17074,9,SAT,7602,17,SAT,8266
16489,17,4,4,9,8,SAT,3507,8,SAT,22531,9,SAT,7091,17,SAT,7752
16490,17,4,4,10,9,SAT,3575,9,SAT,22836,11,SAT,7442,17,SAT,7283
16491,17,4,4,11,14,SAT,6313,13,SAT,29447,9,SAT,7510,17,SAT,7906
16492,17,4,4,12,10,SAT,4070,10,SAT,24611,6,SAT,6757,17,SAT,7466
16493,17,4,4,13,13,SAT,9723,13,SAT,27409,5,SAT,7829,17,SAT,7838
16494,17,4,4,14,13,SAT,6723,11,SAT,24462,8,SAT,7028,17,SAT,7334
16495,17,4,4,15,9,SAT,3695,9,SAT,23430,5,SAT,6928,17,SAT,7790
16496,17,4,4,16,14,SAT,7119,14,SAT,32142,9,SAT,7212,17,SAT,7831
16497,17,4,4,17,13,SAT,5863,11,SAT,28344,9,SAT,7620,20,SAT,12196
16498,17,4,4,18,15,SAT,8297,13,SAT,33727,6,SAT,7992,17,SAT,8050
16499,17,4,4,19,12,SAT,6447,12,SAT,29182,7,SAT,7414,17,SAT,7750
16500,17,4,4,20,14,SAT,7180,8,SAT,25173,11,SAT,7586,17,SAT,7601
16501,17,4,4,21,18,SAT,10069,12,SAT,34633,9,SAT,7413,17,SAT,7628
16502,17,4,4,22,9,SAT,3882,9,SAT,25080,9,SAT,7802,18,SAT,8835
16503,17,4,4,23,16,SAT,8629,9,SAT,23866,7,SAT,7265,17,SAT,7267
16504,17,4,4,24,14,SAT,6508,14,SAT,29234,7,SAT,7516,17,SAT,7067
16505,17,4,4,25,16,SAT,9191,14,SAT,30129,6,SAT,7070,18,SAT,9425
16506,17,4,4,26,4,SAT,1191,4,SAT,15487,5,SAT,7163,18,SAT,9391
16507,17,4,4,27,3,SAT,1070,3,SAT,14615,10,SAT,7038,17,SAT,7726
16508,17,4,4,28,16,SAT,9001,16,SAT,46451,8,SAT,7197,17,SAT,7888
16509,17,4,4,29,5,SAT,1920,5,SAT,19262,8,SAT,7581,17,SAT,7925
16510,17,4,4,30,9,SAT,3898,9,SAT,20058,9,SAT,6761,17,SAT,7649
16511,17,4,4,31,9,SAT,3348,9,SAT,20655,10,SAT,7924,17,SAT,7447
16512,17,5,4,0,14,SAT,6437,14,SAT,33196,4,SAT,9386,17,SAT,7515
16513,17,5,4,1,12,SAT,5759,12,SAT,29795,8,SAT,9067,18,SAT,9860
16514,17,5,4,2,17,SAT,9729,13,SAT,37721,10,SAT,10219,17,SAT,8667
16515,17,5,4,3,13,SAT,6418,13,SAT,36272,12,SAT,10141,17,SAT,7951
16516,17,5,4,4,17,SAT,10452,15,SAT,38663,9,SAT,9832,17,SAT,8640
16517,17,5,4,5,11,SAT,5293,10,SAT,29880,9,SAT,8740,18,SAT,9345
16518,17,5,4,6,16,SAT,8348,13,SAT,35449,7,SAT,8767,17,SAT,7683
16519,17,5,4,7,12,SAT,5751,12,SAT,30637,9,SAT,9056,17,SAT,8060
16520,17,5,4,8,13,SAT,6575,13,SAT,35644,10,SAT,9725,18,SAT,9444
16521,17,5,4,9,9,SAT,3337,9,SAT,22797,10,SAT,9331,17,SAT,7237
16522,17,5,4,10,18,SAT,10446,13,SAT,36359,8,SAT,9548,18,SAT,10468
16523,17,5,4,11,8,SAT,3271,8,SAT,22174,10,SAT,8665,17,SAT,8075
16524,17,5,4,12,17,SAT,8959,14,SAT,35367,11,SAT,9780,17,SAT,8006
16525,17,5,4,13,14,SAT,7288,14,SAT,32474,11,SAT,9970,17,SAT,7905
16526,17,5,4,14,18,SAT,10325,17,SAT,38308,9,SAT,9570,17,SAT,7934
16527,17,5,4,15,13,SAT,7086,13,SAT,32721,8,SAT,9516,17,SAT,8058
16528,17,5,4,16,15,SAT,8720,14,SAT,40226,8,SAT,8401,17,SAT,7794
16529,17,5,4,17,16,SAT,8201,11,SAT,30995,6,SAT,8624,17,SAT,7917
16530,17,5,4,18,18,SAT,10271,17,SAT,42690,8,SAT,9178,17,SAT,8341
16531,17,5,4,19,22,SAT,12310,14,SAT,47730,7,SAT,8442,17,SAT,8732
16532,17,5,4,20,12,SAT,6390,12,SAT,31446,7,SAT,8566,18,SAT,9505
16533,17,5,4,21,9,SAT,4499,9,SAT,25696,13,SAT,9968,17,SAT,8606
16534,17,5,4,22,10,SAT,4173,10,SAT,27130,6,SAT,8148,17,SAT,8535
16535,17,5,4,23,10,SAT,4776,9,SAT,30968,8,SAT,8720,17,SAT,7525
16536,17,5,4,24,16,SAT,8280,15,SAT,34770,10,SAT,9005,17,SAT,8388
16537,17,5,4,25,17,SAT,9972,17,SAT,40192,7,SAT,9093,18,SAT,9579
16538,17,5,4,26,15,SAT,7413,15,SAT,30712,7,SAT,8636,17,SAT,8149
16539,17,5,4,27,14,SAT,6716,11,SAT,30671,5,SAT,7942,17,SAT,8161
16540,17,5,4,28,13,SAT,5768,13,SAT,30093,11,SAT,9644,18,SAT,9737
16541,17,5,4,29,17,SAT,8648,14,SAT,33930,8,SAT,9833,17,SAT,8202
16542,17,5,4,30,30,SAT,17007,7,SAT,24701,6,SAT,8393,17,SAT,8228
16543,17,5,4,31,18,SAT,9337,14,SAT,41819,9,SAT,9618,17,SAT,8538
16544,17,6,4,0,14,SAT,6452,14,SAT,29153,8,SAT,10173,17,SAT,7857
16545,17,6,4,1,18,SAT,10770,17,SAT,51183,12,SAT,12450,17,SAT,8210
16546,17,6,4,2,13,SAT,7087,11,SAT,32672,9,SAT,10276,17,SAT,9179
16547,17,6,4,3,15,SAT,7608,15,SAT,42018,12,SAT,15968,17,SAT,8380
16548,17,6,4,4,16,SAT,10437,16,SAT,45110,9,SAT,12041,18,SAT,9762
16549,17,6,4,5,12,SAT,6801,10,SAT,36272,12,SAT,11313,17,SAT,8339
16550,17,6,4,6,12,SAT,5979,12,SAT,29960,10,SAT,11602,17,SAT,8025
16551,17,6,4,7,14,SAT,6429,14,SAT,38698,8,SAT,11539,18,SAT,8817
16552,17,6,4,8,12,SAT,6297,11,SAT,32952,10,SAT,11595,17,SAT,8319
16553,17,6,4,9,12,SAT,6655,12,SAT,37390,8,SAT,11014,17,SAT,8770
16554,17,6,4,10,17,SAT,10902,17,SAT,38526,8,SAT,11667,17,SAT,8154
16555,17,6,4,11,15,SAT,8969,15,SAT,44390,9,SAT,11270,19,SAT,11880
16556,17,6,4,12,12,SAT,6069,10,SAT,27702,12,SAT,11099,17,SAT,8397
16557,17,6,4,13,17,SAT,10688,16,SAT,48965,10,SAT,11740,17,SAT,8184
16558,17,6,4,14,14,SAT,7065,13,SAT,37808,7,SAT,11544,17,SAT,8680
16559,17,6,4,15,12,SAT,6024,12,SAT,34095,9,SAT,13929,20,SAT,13730
16560,17,6,4,16,16,SAT,9050,15,SAT,41208,8,SAT,10851,17,SAT,8701
16561,17,6,4,17,12,SAT,6274,12,SAT,31970,9,SAT,13541,17,SAT,7746
16562,17,6,4,18,10,SAT,4522,10,SAT,26166,9,SAT,9754,17,SAT,7968
16563,17,6,4,19,9,SAT,4411,8,SAT,26072,8,SAT,10047,18,SAT,8766
16564,17,6,4,20,14,SAT,6892,14,SAT,35740,7,SAT,10687,18,SAT,9728
16565,17,6,4,21,6,SAT,2458,6,SAT,20255,9,SAT,9672,18,SAT,9576
16566,17,6,4,22,15,SAT,8133,14,SAT,31553,12,SAT,11656,18,SAT,9001
16567,17,6,4,23,17,SAT,10777,17,SAT,56701,11,SAT,12167,17,SAT,8625
16568,17,6,4,24,10,SAT,5301,10,SAT,29244,10,SAT,10066,17,SAT,8451
16569,17,6,4,25,6,SAT,2530,6,SAT,21240,9,SAT,10174,17,SAT,8148
16570,17,6,4,26,9,SAT,4658,9,SAT,28843,6,SAT,10206,17,SAT,7714
16571,17,6,4,27,17,SAT,10430,15,SAT,39969,10,SAT,11864,17,SAT,8442
16572,17,6,4,28,11,SAT,5208,11,SAT,31358,8,SAT,11297,17,SAT,7878
16573,17,6,4,29,10,SAT,4237,10,SAT,29237,7,SAT,10801,17,SAT,9150
16574,17,6,4,30,15,SAT,8856,15,SAT,39040,7,SAT,10874,18,SAT,10225
16575,17,6,4,31,6,SAT,2710,6,SAT,21329,11,SAT,11171,17,SAT,8469
16576,17,7,4,0,16,SAT,9231,15,SAT,43174,7,SAT,15325,17,SAT,8939
16577,17,7,4,1,11,SAT,5482,11,SAT,29521,11,SAT,15472,19,SAT,11141
16578,17,7,4,2,17,SAT,13379,17,SAT,62196,12,SAT,13546,17,SAT,9108
16579,17,7,4,3,18,SAT,13103,15,SAT,45265,8,SAT,12736,17,SAT,8577
16580,17,7,4,4,16,SAT,10095,13,SAT,34289,11,SAT,12678,17,SAT,8923
16581,17,7,4,5,16,SAT,8886,16,SAT,37651,8,SAT,13105,18,SAT,10856
16582,17,7,4,6,10,SAT,4636,10,SAT,31289,12,SAT,13606,17,SAT,9431
16583,17,7,4,7,18,SAT,11299,14,SAT,42190,9,SAT,16778,18,SAT,10880
16584,17,7,4,8,16,SAT,9664,16,SAT,53824,9,SAT,12974,17,SAT,8390
16585,17,7,4,9,15,SAT,8723,10,SAT,38479,9,SAT,14857,18,SAT,10194
16586,17,7,4,10,18,SAT,10341,10,SAT,34253,10,SAT,13494,18,SAT,10816
16587,17,7,4,11,17,SAT,10691,16,SAT,48869,11,SAT,12799,17,SAT,8590
16588,17,7,4,12,11,SAT,5719,11,SAT,33553,11,SAT,12875,17,SAT,9107
16589,17,7,4,13,17,SAT,11605,14,SAT,46728,9,SAT,12794,17,SAT,8772
16590,17,7,4,14,18,SAT,10745,13,SAT,43706,11,SAT,15977,17,SAT,8541
16591,17,7,4,15,14,SAT,7319,13,SAT,40665,13,SAT,13071,17,SAT,8894
16592,17,7,4,16,14,SAT,7292,14,SAT,39359,11,SAT,15728,17,SAT,8061
16593,17,7,4,17,10,SAT,4898,10,SAT,32771,11,SAT,16686,17,SAT,8561
16594,17,7,4,18,11,SAT,5909,11,SAT,33343,13,SAT,13338,17,SAT,8467
16595,17,7,4,19,16,SAT,8840,13,SAT,43040,9,SAT,15006,17,SAT,8702
16596,17,7,4,20,13,SAT,6160,13,SAT,32167,9,SAT,12969,18,SAT,10416
16597,17,7,4,21,13,SAT,6563,13,SAT,35782,9,SAT,13114,17,SAT,8954
16598,17,7,4,22,14,SAT,6489,14,SAT,45675,8,SAT,14942,17,SAT,8258
16599,17,7,4,23,10,SAT,5293,10,SAT,32244,11,SAT,12720,17,SAT,8620
16600,17,7,4,24,13,SAT,6592,13,SAT,30539,9,SAT,12665,17,SAT,8327
16601,17,7,4,25,12,SAT,6399,12,SAT,35255,4,SAT,12846,17,SAT,7656
16602,17,7,4,26,11,SAT,4261,11,SAT,27985,11,SAT,12429,17,SAT,8276
16603,17,7,4,27,17,SAT,11453,15,SAT,38576,9,SAT,12989,17,SAT,7799
16604,17,7,4,28,11,SAT,4978,11,SAT,28128,8,SAT,12096,17,SAT,8250
16605,17,7,4,29,18,SAT,11619,17,SAT,52060,8,SAT,13138,17,SAT,7840
16606,17,7,4,30,10,SAT,4635,10,SAT,29719,10,SAT,14744,17,SAT,8210
16607,17,7,4,31,16,SAT,8496,15,SAT,51782,9,SAT,12601,18,SAT,10735
16608,17,8,4,0,13,SAT,6983,13,SAT,35458,11,SAT,16660,18,SAT,9999
16609,17,8,4,1,17,SAT,9839,17,SAT,42924,8,SAT,13981,17,SAT,9114
16610,17,8,4,2,16,SAT,10041,15,SAT,47165,7,SAT,14405,17,SAT,8561
16611,17,8,4,3,16,SAT,9318,16,SAT,53340,10,SAT,18813,17,SAT,8569
16612,17,8,4,4,18,SAT,11766,15,SAT,43669,8,SAT,14858,17,SAT,8539
16613,17,8,4,5,17,SAT,11690,17,SAT,48989,6,SAT,13977,19,SAT,11853
16614,17,8,4,6,13,SAT,7420,13,SAT,37467,9,SAT,13541,17,SAT,7982
16615,17,8,4,7,16,SAT,10937,13,SAT,46144,9,SAT,14791,18,SAT,10400
16616,17,8,4,8,9,SAT,4086,9,SAT,31730,12,SAT,13976,17,SAT,8298
16617,17,8,4,9,11,SAT,5626,11,SAT,32689,10,SAT,16892,17,SAT,8384
16618,17,8,4,10,77,SAT,39255,12,SAT,42197,9,SAT,14166,17,SAT,8555
16619,17,8,4,11,11,SAT,6526,11,SAT,39281,8,SAT,14508,19,SAT,12470
16620,17,8,4,12,15,SAT,9768,15,SAT,43710,7,SAT,16030,18,SAT,10482
16621,17,8,4,13,18,SAT,10816,13,SAT,42208,8,SAT,13550,17,SAT,8970
16622,17,8,4,14,16,SAT,9168,14,SAT,46105,7,SAT,13904,20,SAT,15817
16623,17,8,4,15,15,SAT,7821,13,SAT,38389,8,SAT,14092,18,SAT,10259
16624,17,8,4,16,13,SAT,7727,13,SAT,38751,9,SAT,18053,17,SAT,9059
